Cabo Verde,19:38:00,1519
Fiji,03:19:00,1519
Ethiopia,03:19:00,1520
Bulgaria,02:54:00,1521
Albania,12:08:00,1523
Dominica,13:48:00,1523
Cyprus,08:46:00,1523
Fiji,08:29:00,1524
Egypt,08:46:00,1527
Dominican Republic,02:53:00,1530
Bulgaria,23:25:00,1531
Dominica,11:21:00,1533
Gabon,05:43:00,1533
Germany,01:27:00,1536
Equatorial Guinea,17:27:00,1538
Ecuador,04:57:00,1539
France,19:38:00,1540
Costa Rica,10:43:00,1540
Amenia,10:43:00,1540
Austria,10:14:00,1540
Amenia,16:24:00,1541
Dominica,23:25:00,1542
France,18:43:00,1543
Greece,02:54:00,1544
Albania,16:24:00,1545
Bahrain,19:38:00,1546
Grenada,13:48:00,1547
Congo (Congo-Brazzaville),15:00:00,1549
Bahrain,18:53:00,1550
Brazil,03:35:00,1551
Guinea,13:12:00,1552
Albania,23:45:00,1553
Chile,13:27:00,1553
Amenia,02:53:00,1554
Greece,13:51:00,1556
Denmark,07:29:00,1556
China,19:43:00,1557
Amenia,10:14:00,1560
Barbados,18:53:00,1560
Brazil,18:43:00,1561
Djibouti,13:48:00,1561
Albania,16:22:00,1561
Equatorial Guinea,08:07:00,1561
Barbados,08:46:00,1562
Dominican Republic,16:36:00,1562
Ethiopia,10:29:00,1563
Egypt,19:38:00,1563
Fiji,06:35:00,1563
France,10:43:00,1565
Eswatini (fmr.Swaziland),03:19:00,1567
Djibouti,01:13:00,1569
Chad,05:43:00,1572
Greece,15:00:00,1572
Dominican Republic,07:13:00,1575
Costa Rica,05:41:00,1576
Amenia,18:43:00,1577
Czechia (Czech Republic),08:29:00,1578
Costa Rica,18:53:00,1580
Argentina,19:43:00,1580
Costa Rica,06:23:00,1580
Fiji,08:56:00,1580
Czechia (Czech Republic),23:23:00,1581
Amenia,02:51:00,1581
Ghana,02:54:00,1581
Comoros,17:27:00,1581
Democratic Republic of the Congo,19:38:00,1584
Fiji,07:21:00,1585
Eritrea,13:51:00,1586
Dominican Republic,17:27:00,1588
Bahrain,08:07:00,1588
Cyprus,08:29:00,1589
Dominica,06:23:00,1590
Gabon,07:13:00,1591
Estonia,05:43:00,1592
Comoros,16:24:00,1600
Amenia,12:08:00,1601
Georgia,04:57:00,1602
Eritrea,10:29:00,1606
Djibouti,19:15:00,1608
Ethiopia,13:48:00,1609
Denmark,04:18:00,1609
Gabon,08:46:00,1611
Gambia,03:19:00,1612
Equatorial Guinea,10:29:00,1612
Bahrain,16:22:00,1614
Cyprus,10:43:00,1614
Ghana,17:27:00,1615
Denmark,04:57:00,1616
Cambodia,16:24:00,1617
Congo (Congo-Brazzaville),07:29:00,1617
Georgia,05:41:00,1618
Equatorial Guinea,04:52:00,1619
China,16:29:00,1619
Gambia,05:43:00,1620
Czechia (Czech Republic),02:54:00,1620
Djibouti,04:52:00,1622
Equatorial Guinea,16:24:00,1623
Guatemaia,08:07:00,1625
El Salvador,04:52:00,1627
Barbados,04:57:00,1630
Amenia,23:23:00,1630
Dominican Republic,05:41:00,1632
Ecuador,07:29:00,1634
Cyprus,10:14:00,1636
Brazil,11:21:00,1636
Amdorra,13:12:00,1637
China,23:23:00,1638
Congo (Congo-Brazzaville),02:53:00,1638
Equatorial Guinea,12:08:00,1640
Cuba,13:27:00,1648
Czechia (Czech Republic),05:41:00,1649
Egypt,16:24:00,1651
Bahrain,08:40:00,1654
Equatorial Guinea,06:35:00,1655
Bahrain,16:08:00,1655
Amenia,17:27:00,1660
Czechia (Czech Republic),19:43:00,1664
Estonia,10:43:00,1665
Equatorial Guinea,23:25:00,1665
Costa Rica,10:29:00,1665
France,01:27:00,1665
Bahrain,23:45:00,1669
Bulgaria,06:23:00,1669
Democratic Republic of the Congo,10:14:00,1670
Denmark,08:20:00,1671
Chile,03:35:00,1673
Eswatini (fmr.Swaziland),16:24:00,1677
Comoros,07:21:00,1679
Croatia,07:13:00,1682
Grenada,13:12:00,1683
Central African Republic,07:13:00,1685
Finland,13:12:00,1686
Amdorra,23:10:00,1688
Bulgaria,16:24:00,1691
Canada,03:35:00,1691
Amdorra,13:48:00,1691
Eswatini (fmr.Swaziland),16:29:00,1692
Cyprus,15:00:00,1693
Canada,02:54:00,1695
Ecuador,08:56:00,1696
Cambodia,18:53:00,1696
Democratic Republic of the Congo,13:12:00,1697
Finland,17:27:00,1697
Bahrain,07:21:00,1697
Croatia,05:41:00,1699
Canada,04:57:00,1700
Djibouti,16:24:00,1700
Comoros,10:29:00,1703
Denmark,08:07:00,1706
Guinea,08:29:00,1708
Central African Republic,08:56:00,1708
Georgia,19:43:00,1708
Georgia,08:07:00,1708
Gambia,16:22:00,1711
Colombia,08:40:00,1712
Brazil,05:43:00,1712
Gabon,11:21:00,1713
Bulgaria,17:27:00,1713
France,07:29:00,1715
Guatemaia,04:52:00,1716
Ghana,06:35:00,1717
Estonia,04:57:00,1717
Guinea,16:22:00,1718
Fiji,13:27:00,1720
Ghana,03:35:00,1721
Grenada,07:21:00,1726
Democratic Republic of the Congo,05:43:00,1726
France,23:45:00,1729
Costa Rica,13:12:00,1733
Egypt,07:13:00,1736
Albania,08:40:00,1739
Ethiopia,08:46:00,1741
Democratic Republic of the Congo,05:41:00,1743
Comoros,08:56:00,1744
Amdorra,08:46:00,1746
France,16:36:00,1747
Cyprus,08:40:00,1748
Canada,23:45:00,1751
Democratic Republic of the Congo,04:52:00,1754
Cyprus,19:15:00,1754
Bulgaria,08:07:00,1758
Gabon,01:27:00,1758
Eritrea,13:48:00,1763
France,11:21:00,1766
Guinea,18:53:00,1767
Djibouti,05:43:00,1768
Brazil,18:53:00,1769
Djibouti,07:21:00,1770
Dominica,16:08:00,1772
Colombia,16:08:00,1773
Georgia,23:25:00,1774
Egypt,23:23:00,1775
Guinea,08:46:00,1777
Barbados,10:29:00,1777
Bahama,07:13:00,1779
Georgia,08:56:00,1780
Costa Rica,18:43:00,1780
El Salvador,13:27:00,1784
Fiji,13:48:00,1784
Grenada,02:51:00,1785
Dominica,18:53:00,1786
Ecuador,15:00:00,1786
Eswatini (fmr.Swaziland),18:53:00,1790
Canada,06:35:00,1791
Czechia (Czech Republic),03:35:00,1792
Dominican Republic,13:27:00,1792
Fiji,10:29:00,1798
Guatemaia,08:29:00,1798
Fiji,15:20:00,1800
Brazil,04:52:00,1801
Austria,07:29:00,1801
Albania,08:29:00,1802
Grenada,16:24:00,1805
Estonia,23:23:00,1807
Croatia,19:43:00,1809
Georgia,03:19:00,1809
Cambodia,13:27:00,1809
Costa Rica,23:45:00,1812
Barbados,03:35:00,1813
Comoros,19:43:00,1814
Fiji,17:27:00,1814
Brazil,19:15:00,1816
El Salvador,08:07:00,1817
Ghana,02:53:00,1819
Congo (Congo-Brazzaville),13:51:00,1820
Finland,02:51:00,1821
Ecuador,19:38:00,1823
Germany,08:29:00,1826
Ghana,18:43:00,1828
Cuba,06:23:00,1828
El Salvador,13:12:00,1830
Argentina,05:43:00,1831
Cuba,15:00:00,1833
Argentina,23:10:00,1834
Ghana,10:43:00,1836
Chile,23:10:00,1839
Brazil,04:57:00,1840
Ghana,10:14:00,1842
Eswatini (fmr.Swaziland),06:35:00,1842
Croatia,12:08:00,1847
Bahrain,02:54:00,1847
Dominican Republic,07:21:00,1851
Cuba,10:43:00,1851
Grenada,23:45:00,1851
Colombia,13:48:00,1852
Estonia,08:20:00,1852
Cyprus,07:29:00,1854
Albania,05:43:00,1861
Congo (Congo-Brazzaville),04:57:00,1863
Chile,19:38:00,1865
Equatorial Guinea,07:21:00,1867
Bahrain,19:15:00,1868
Congo (Congo-Brazzaville),23:23:00,1869
Dominican Republic,02:54:00,1870
Estonia,13:48:00,1883
Colombia,16:24:00,1884
Austria,01:13:00,1885
Guinea,06:23:00,1886
Cambodia,06:35:00,1886
Albania,06:23:00,1887
Ghana,23:23:00,1889
Amenia,06:23:00,1889
Croatia,10:29:00,1891
Argentina,08:29:00,1894
Cambodia,04:52:00,1896
Estonia,10:14:00,1907
Albania,02:54:00,1908
Finland,05:43:00,1909
China,08:46:00,1909
Ethiopia,16:22:00,1910
Estonia,02:54:00,1912
Barbados,13:12:00,1912
Denmark,16:22:00,1916
Cyprus,16:24:00,1917
Canada,16:36:00,1924
Cuba,16:24:00,1925
Guinea,18:43:00,1925
Dominican Republic,16:24:00,1926
Cambodia,16:08:00,1932
Finland,23:25:00,1933
Cabo Verde,23:10:00,1933
Central African Republic,08:20:00,1935
Guinea,08:40:00,1935
Chad,04:57:00,1935
Dominica,10:43:00,1939
Congo (Congo-Brazzaville),19:15:00,1939
Brazil,17:27:00,1947
Comoros,11:21:00,1947
Chile,01:13:00,1951
Eswatini (fmr.Swaziland),11:21:00,1951
Eritrea,23:25:00,1953
Croatia,18:53:00,1955
Cabo Verde,01:13:00,1957
Brazil,06:23:00,1960
Finland,13:48:00,1960
Bahama,03:35:00,1961
China,13:12:00,1970
Cambodia,07:21:00,1977
Cambodia,23:10:00,1978
Argentina,16:29:00,1982
Grenada,13:27:00,1989
Finland,08:20:00,1989
Greece,23:10:00,1994
Czechia (Czech Republic),08:40:00,1995
Equatorial Guinea,01:13:00,1999
Bahama,03:19:00,2000
Ethiopia,08:56:00,2002
Gabon,16:29:00,2003
Central African Republic,23:10:00,2003
Cuba,10:14:00,2004
Costa Rica,16:29:00,2005
Albania,07:13:00,2007
Albania,19:15:00,2009
Gabon,10:43:00,2009
Croatia,02:54:00,2011
China,23:45:00,2012
Ethiopia,07:13:00,2026
Finland,23:23:00,2030
Grenada,23:10:00,2033
Albania,08:56:00,2035
Finland,06:23:00,2037
El Salvador,16:08:00,2037
Cambodia,13:12:00,2039
Bahrain,16:29:00,2045
Barbados,23:23:00,2045
Guinea,05:41:00,2045
Croatia,16:22:00,2046
Equatorial Guinea,11:21:00,2047
Democratic Republic of the Congo,13:27:00,2048
Egypt,08:07:00,2052
Bahrain,06:35:00,2054
Austria,19:43:00,2058
Amdorra,08:20:00,2062
Gambia,12:08:00,2067
Guinea,23:45:00,2068
Amenia,01:27:00,2072
Congo (Congo-Brazzaville),08:40:00,2077
Cuba,04:18:00,2079
Costa Rica,02:54:00,2080
Dominica,07:21:00,2092
Amdorra,04:57:00,2097
Gambia,17:27:00,2099
Canada,19:43:00,2100
Colombia,07:21:00,2104
Ethiopia,17:27:00,2104
Germany,16:24:00,2105
Cabo Verde,04:52:00,2107
Amenia,19:15:00,2109
Amdorra,16:36:00,2114
Czechia (Czech Republic),23:45:00,2118
Greece,19:15:00,2122
Equatorial Guinea,10:14:00,2123
Amenia,19:38:00,2123
Equatorial Guinea,13:27:00,2126
Denmark,02:51:00,2127
Dominica,23:23:00,2131
Ghana,19:15:00,2138
Costa Rica,23:25:00,2142
Fiji,13:51:00,2145
Amdorra,23:25:00,2153
Croatia,19:15:00,2155
Costa Rica,15:20:00,2162
Eritrea,23:45:00,2164
Finland,04:18:00,2166
Austria,13:48:00,2166
Dominican Republic,19:15:00,2170
Egypt,19:15:00,2173
Georgia,19:15:00,2175
Cambodia,02:54:00,2187
Guatemaia,07:13:00,2189
Bahrain,15:20:00,2190
Gambia,10:29:00,2195
Estonia,01:27:00,2206
Eswatini (fmr.Swaziland),04:18:00,2215
Cuba,07:29:00,2216
France,17:27:00,2224
Bulgaria,16:36:00,2229
Bulgaria,19:15:00,2229
Brazil,23:23:00,2230
Albania,02:51:00,2241
France,23:10:00,2250
Barbados,13:48:00,2252
Costa Rica,19:15:00,2256
Estonia,06:23:00,2266
Georgia,23:10:00,2285
Egypt,03:35:00,2287
Cyprus,03:19:00,2300
Czechia (Czech Republic),08:20:00,2303
Ecuador,12:08:00,2310
Equatorial Guinea,19:15:00,2311
Fiji,06:23:00,2313
Chad,06:23:00,2314
Cambodia,19:15:00,2315
Brazil,08:29:00,2321
Amenia,07:21:00,2326
Albania,05:41:00,2327
Cambodia,19:43:00,2332
Comoros,04:57:00,2335
Austria,06:35:00,2352
Bulgaria,02:51:00,2386
China,17:27:00,2391
Fiji,08:46:00,2400
Eritrea,07:29:00,2409
Fiji,19:15:00,2417
Eswatini (fmr.Swaziland),07:21:00,2420
Ethiopia,19:15:00,2423
Guatemaia,04:18:00,2426
Greece,11:21:00,2435
Colombia,15:20:00,2436
Amdorra,08:29:00,2437
Equatorial Guinea,15:00:00,2437
Egypt,18:53:00,2440
Democratic Republic of the Congo,23:10:00,2457
Chile,19:15:00,2465
Cyprus,19:43:00,2470
Georgia,01:27:00,2470
Bahama,16:08:00,2503
Ethiopia,08:29:00,2521
Amdorra,19:15:00,2535
Ethiopia,01:27:00,2554
Estonia,19:15:00,2555
Congo (Congo-Brazzaville),15:20:00,2569
Colombia,16:22:00,2576
Central African Republic,08:29:00,2595
El Salvador,08:29:00,2599
Germany,19:15:00,2602
Eritrea,05:41:00,2612
Austria,19:15:00,2613
Gabon,19:15:00,2631
Estonia,18:53:00,2664
Brazil,08:07:00,2666
Guatemaia,08:40:00,2669
Barbados,19:15:00,2706
Bahama,13:12:00,2732
Ghana,08:56:00,2747
Ecuador,08:07:00,2750
Bulgaria,08:46:00,2751
Guatemaia,16:24:00,2801
Barbados,01:27:00,2863
Guinea,19:15:00,2873
Bahama,19:15:00,2883
Estonia,08:29:00,2887
Chile,08:56:00,2894
Greece,08:56:00,2899
Finland,19:15:00,2958
Comoros,19:15:00,2982
Ethiopia,13:12:00,2986
Cabo Verde,02:51:00,3004
Czechia (Czech Republic),19:15:00,3036
Bulgaria,01:13:00,3055
Croatia,08:20:00,3142
Canada,19:15:00,3195
Colombia,19:15:00,3283
Ecuador,19:15:00,3296
Grenada,04:52:00,3298
Dominican Republic,08:56:00,3327
Argentina,19:15:00,3359
El Salvador,19:15:00,3786
